country	year	pop	continent	lifeExp	gdpPercap	Continent_meanlifeExp	minLifeExp	meanlifeexpbyyear
Panama	1972	1616384	Americas	66.216	5364.249663	69.5069109308435	55.191	65.7049002213137
Panama	1977	1839782	Americas	68.681	5351.912144	69.5069109308435	55.191	67.6059124291115
Panama	1982	2036305	Americas	70.472	7009.601598	69.5069109308435	55.191	69.1926449461671
Panama	1987	2253639	Americas	71.523	7034.779161	69.5069109308435	55.191	70.3581433692225
Panama	1992	2484997	Americas	72.462	6618.74305	69.5069109308435	55.191	71.7217653328176
Panama	1997	2734531	Americas	73.738	7113.692252	69.5069109308435	55.191	73.1915383614987
Panama	2002	2990875	Americas	74.712	7356.031934	69.5069109308435	55.191	74.2473579779438
Panama	2007	3242173	Americas	75.537	9809.185636	69.5069109308435	55.191	75.3566822274303
Costa Rica	1952	926317	Americas	57.206	2627.009471	69.5069109308435	57.206	60.2359897329338
Costa Rica	1957	1112300	Americas	60.026	2990.010802	69.5069109308435	57.206	62.0180618513162
Costa Rica	1962	1345187	Americas	62.842	3460.937025	69.5069109308435	57.206	63.4370609609239
Costa Rica	1967	1588717	Americas	65.424	4161.727834	69.5069109308435	57.206	64.5063011462444
Costa Rica	1972	1834796	Americas	67.849	5118.146939	69.5069109308435	57.206	65.7049002213137
Costa Rica	1977	2108457	Americas	70.75	5926.876967	69.5069109308435	57.206	67.6059124291115
Costa Rica	1982	2424367	Americas	73.45	5262.734751	69.5069109308435	57.206	69.1926449461671
Costa Rica	1987	2799811	Americas	74.752	5629.915318	69.5069109308435	57.206	70.3581433692225
Costa Rica	1992	3173216	Americas	75.713	6160.416317	69.5069109308435	57.206	71.7217653328176
Costa Rica	1997	3518107	Americas	77.26	6677.045314	69.5069109308435	57.206	73.1915383614987
Costa Rica	2002	3834934	Americas	78.123	7723.447195	69.5069109308435	57.206	74.2473579779438
Costa Rica	2007	4133884	Americas	78.782	9645.06142	69.5069109308435	57.206	75.3566822274303
Jamaica	1952	1426095	Americas	58.53	2898.530881	69.5069109308435	58.53	60.2359897329338
Jamaica	1957	1535090	Americas	62.61	4756.525781	69.5069109308435	58.53	62.0180618513162
Jamaica	1962	1665128	Americas	65.61	5246.107524	69.5069109308435	58.53	63.4370609609239
Jamaica	1967	1861096	Americas	67.51	6124.703451	69.5069109308435	58.53	64.5063011462444
Jamaica	1972	1997616	Americas	69	7433.889293	69.5069109308435	58.53	65.7049002213137
Jamaica	1977	2156814	Americas	70.11	6650.195573	69.5069109308435	58.53	67.6059124291115
Jamaica	1982	2298309	Americas	71.21	6068.05135	69.5069109308435	58.53	69.1926449461671
Jamaica	1987	2326606	Americas	71.77	6351.237495	69.5069109308435	58.53	70.3581433692225
Jamaica	1992	2378618	Americas	71.766	7404.923685	69.5069109308435	58.53	71.7217653328176
Jamaica	1997	2531311	Americas	72.262	7121.924704	69.5069109308435	58.53	73.1915383614987
Jamaica	2002	2664659	Americas	72.047	6994.774861	69.5069109308435	58.53	74.2473579779438
Jamaica	2007	2780132	Americas	72.567	7320.880262	69.5069109308435	58.53	75.3566822274303
Trinidad and Tobago	1952	662850	Americas	59.1	3023.271928	69.5069109308435	59.1	60.2359897329338
Trinidad and Tobago	1957	764900	Americas	61.8	4100.3934	69.5069109308435	59.1	62.0180618513162
Trinidad and Tobago	1962	887498	Americas	64.9	4997.523971	69.5069109308435	59.1	63.4370609609239
Trinidad and Tobago	1967	960155	Americas	65.4	5621.368472	69.5069109308435	59.1	64.5063011462444
Trinidad and Tobago	1972	975199	Americas	65.9	6619.551419	69.5069109308435	59.1	65.7049002213137
Trinidad and Tobago	1977	1039009	Americas	68.3	7899.554209	69.5069109308435	59.1	67.6059124291115
Trinidad and Tobago	1982	1116479	Americas	68.832	9119.528607	69.5069109308435	59.1	69.1926449461671
Trinidad and Tobago	1987	1191336	Americas	69.582	7388.597823	69.5069109308435	59.1	70.3581433692225
Trinidad and Tobago	1992	1183669	Americas	69.862	7370.990932	69.5069109308435	59.1	71.7217653328176
Trinidad and Tobago	1997	1138101	Americas	69.465	8792.573126	69.5069109308435	59.1	73.1915383614987
Trinidad and Tobago	2002	1101832	Americas	68.976	11460.60023	69.5069109308435	59.1	74.2473579779438
Trinidad and Tobago	2007	1056608	Americas	69.819	18008.50924	69.5069109308435	59.1	75.3566822274303
Cuba	1952	6007797	Americas	59.421	5586.53878	69.5069109308435	59.421	60.2359897329338
Cuba	1957	6640752	Americas	62.325	6092.174359	69.5069109308435	59.421	62.0180618513162
Cuba	1962	7254373	Americas	65.246	5180.75591	69.5069109308435	59.421	63.4370609609239
Cuba	1967	8139332	Americas	68.29	5690.268015	69.5069109308435	59.421	64.5063011462444
Cuba	1972	8831348	Americas	70.723	5305.445256	69.5069109308435	59.421	65.7049002213137
Cuba	1977	9537988	Americas	72.649	6380.494966	69.5069109308435	59.421	67.6059124291115
Cuba	1982	9789224	Americas	73.717	7316.918107	69.5069109308435	59.421	69.1926449461671
Cuba	1987	10239839	Americas	74.174	7532.924763	69.5069109308435	59.421	70.3581433692225
Cuba	1992	10723260	Americas	74.414	5592.843963	69.5069109308435	59.421	71.7217653328176
Cuba	1997	10983007	Americas	76.151	5431.990415	69.5069109308435	59.421	73.1915383614987
Cuba	2002	11226999	Americas	77.158	6340.646683	69.5069109308435	59.421	74.2473579779438
Cuba	2007	11416987	Americas	78.273	8948.102923	69.5069109308435	59.421	75.3566822274303
Argentina	1952	17876956	Americas	62.485	5911.315053	69.5069109308435	62.485	60.2359897329338
Argentina	1957	19610538	Americas	64.399	6856.856212	69.5069109308435	62.485	62.0180618513162
Argentina	1962	21283783	Americas	65.142	7133.166023	69.5069109308435	62.485	63.4370609609239
Argentina	1967	22934225	Americas	65.634	8052.953021	69.5069109308435	62.485	64.5063011462444
Argentina	1972	24779799	Americas	67.065	9443.038526	69.5069109308435	62.485	65.7049002213137
Argentina	1977	26983828	Americas	68.481	10079.02674	69.5069109308435	62.485	67.6059124291115
Argentina	1982	29341374	Americas	69.942	8997.897412	69.5069109308435	62.485	69.1926449461671
Argentina	1987	31620918	Americas	70.774	9139.671389	69.5069109308435	62.485	70.3581433692225
Argentina	1992	33958947	Americas	71.868	9308.41871	69.5069109308435	62.485	71.7217653328176
Argentina	1997	36203463	Americas	73.275	10967.28195	69.5069109308435	62.485	73.1915383614987
Argentina	2002	38331121	Americas	74.34	8797.640716	69.5069109308435	62.485	74.2473579779438
Argentina	2007	40301927	Americas	75.32	12779.37964	69.5069109308435	62.485	75.3566822274303
Paraguay	1952	1555876	Americas	62.649	1952.308701	69.5069109308435	62.649	60.2359897329338
Paraguay	1957	1770902	Americas	63.196	2046.154706	69.5069109308435	62.649	62.0180618513162
Paraguay	1962	2009813	Americas	64.361	2148.027146	69.5069109308435	62.649	63.4370609609239
Paraguay	1967	2287985	Americas	64.951	2299.376311	69.5069109308435	62.649	64.5063011462444
Paraguay	1972	2614104	Americas	65.815	2523.337977	69.5069109308435	62.649	65.7049002213137
Paraguay	1977	2984494	Americas	66.353	3248.373311	69.5069109308435	62.649	67.6059124291115
Paraguay	1982	3366439	Americas	66.874	4258.503604	69.5069109308435	62.649	69.1926449461671
Paraguay	1987	3886512	Americas	67.378	3998.875695	69.5069109308435	62.649	70.3581433692225
Paraguay	1992	4483945	Americas	68.225	4196.411078	69.5069109308435	62.649	71.7217653328176
Paraguay	1997	5154123	Americas	69.4	4247.400261	69.5069109308435	62.649	73.1915383614987
Paraguay	2002	5884491	Americas	70.755	3783.674243	69.5069109308435	62.649	74.2473579779438
Paraguay	2007	6667147	Americas	71.752	4172.838464	69.5069109308435	62.649	75.3566822274303
Puerto Rico	1952	2227000	Americas	64.28	3081.959785	69.5069109308435	64.28	60.2359897329338
Puerto Rico	1957	2260000	Americas	68.54	3907.156189	69.5069109308435	64.28	62.0180618513162
Puerto Rico	1962	2448046	Americas	69.62	5108.34463	69.5069109308435	64.28	63.4370609609239
Puerto Rico	1967	2648961	Americas	71.1	6929.277714	69.5069109308435	64.28	64.5063011462444
Puerto Rico	1972	2847132	Americas	72.16	9123.041742	69.5069109308435	64.28	65.7049002213137
Puerto Rico	1977	3080828	Americas	73.44	9770.524921	69.5069109308435	64.28	67.6059124291115
Puerto Rico	1982	3279001	Americas	73.75	10330.98915	69.5069109308435	64.28	69.1926449461671
Puerto Rico	1987	3444468	Americas	74.63	12281.34191	69.5069109308435	64.28	70.3581433692225
Puerto Rico	1992	3585176	Americas	73.911	14641.58711	69.5069109308435	64.28	71.7217653328176
Puerto Rico	1997	3759430	Americas	74.917	16999.4333	69.5069109308435	64.28	73.1915383614987
Puerto Rico	2002	3859606	Americas	77.778	18855.60618	69.5069109308435	64.28	74.2473579779438
Puerto Rico	2007	3942491	Americas	78.746	19328.70901	69.5069109308435	64.28	75.3566822274303
Uruguay	1952	2252965	Americas	66.071	5716.766744	69.5069109308435	66.071	60.2359897329338
Uruguay	1957	2424959	Americas	67.044	6150.772969	69.5069109308435	66.071	62.0180618513162
Uruguay	1962	2598466	Americas	68.253	5603.357717	69.5069109308435	66.071	63.4370609609239
Uruguay	1967	2748579	Americas	68.468	5444.61962	69.5069109308435	66.071	64.5063011462444
Uruguay	1972	2829526	Americas	68.673	5703.408898	69.5069109308435	66.071	65.7049002213137
Uruguay	1977	2873520	Americas	69.481	6504.339663	69.5069109308435	66.071	67.6059124291115
Uruguay	1982	2953997	Americas	70.805	6920.223051	69.5069109308435	66.071	69.1926449461671
Uruguay	1987	3045153	Americas	71.918	7452.398969	69.5069109308435	66.071	70.3581433692225
Uruguay	1992	3149262	Americas	72.752	8137.004775	69.5069109308435	66.071	71.7217653328176
Uruguay	1997	3262838	Americas	74.223	9230.240708	69.5069109308435	66.071	73.1915383614987
Uruguay	2002	3363085	Americas	75.307	7727.002004	69.5069109308435	66.071	74.2473579779438
Uruguay	2007	3447496	Americas	76.384	10611.46299	69.5069109308435	66.071	75.3566822274303
United States	1952	157553000	Americas	68.44	13990.48208	69.5069109308435	68.44	60.2359897329338
United States	1957	171984000	Americas	69.49	14847.12712	69.5069109308435	68.44	62.0180618513162
United States	1962	186538000	Americas	70.21	16173.14586	69.5069109308435	68.44	63.4370609609239
United States	1967	198712000	Americas	70.76	19530.36557	69.5069109308435	68.44	64.5063011462444
United States	1972	209896000	Americas	71.34	21806.03594	69.5069109308435	68.44	65.7049002213137
United States	1977	220239000	Americas	73.38	24072.63213	69.5069109308435	68.44	67.6059124291115
United States	1982	232187835	Americas	74.65	25009.55914	69.5069109308435	68.44	69.1926449461671
United States	1987	242803533	Americas	75.02	29884.35041	69.5069109308435	68.44	70.3581433692225
United States	1992	256894189	Americas	76.09	32003.93224	69.5069109308435	68.44	71.7217653328176
United States	1997	272911760	Americas	76.81	35767.43303	69.5069109308435	68.44	73.1915383614987
United States	2002	287675526	Americas	77.31	39097.09955	69.5069109308435	68.44	74.2473579779438
United States	2007	301139947	Americas	78.242	42951.65309	69.5069109308435	68.44	75.3566822274303
Canada	1952	14785584	Americas	68.75	11367.16112	69.5069109308435	68.75	60.2359897329338
Canada	1957	17010154	Americas	69.96	12489.95006	69.5069109308435	68.75	62.0180618513162
Canada	1962	18985849	Americas	71.3	13462.48555	69.5069109308435	68.75	63.4370609609239
Canada	1967	20819767	Americas	72.13	16076.58803	69.5069109308435	68.75	64.5063011462444
Canada	1972	22284500	Americas	72.88	18970.57086	69.5069109308435	68.75	65.7049002213137
Canada	1977	23796400	Americas	74.21	22090.88306	69.5069109308435	68.75	67.6059124291115
Canada	1982	25201900	Americas	75.76	22898.79214	69.5069109308435	68.75	69.1926449461671
Canada	1987	26549700	Americas	76.86	26626.51503	69.5069109308435	68.75	70.3581433692225
Canada	1992	28523502	Americas	77.95	26342.88426	69.5069109308435	68.75	71.7217653328176
Canada	1997	30305843	Americas	78.61	28954.92589	69.5069109308435	68.75	73.1915383614987
Canada	2002	31902268	Americas	79.77	33328.96507	69.5069109308435	68.75	74.2473579779438
Canada	2007	33390141	Americas	80.653	36319.23501	69.5069109308435	68.75	75.3566822274303
Turkey	1952	22235677	Europe	43.585	1969.10098	72.3071797023517	43.585	64.9053961792257
Turkey	1957	25670939	Europe	48.079	2218.754257	72.3071797023517	43.585	66.8936447278967
Turkey	1962	29788695	Europe	52.098	2322.869908	72.3071797023517	43.585	68.4595697870354
Turkey	1967	33411317	Europe	54.336	2826.356387	72.3071797023517	43.585	69.5496344792575
Turkey	1972	37492953	Europe	57.005	3450.69638	72.3071797023517	43.585	70.4688363824576
Turkey	1977	42404033	Europe	59.507	4269.122326	72.3071797023517	43.585	71.539885324365
Turkey	1982	47328791	Europe	61.036	4241.356344	72.3071797023517	43.585	72.5624715394946
Turkey	1987	52881328	Europe	63.108	5089.043686	72.3071797023517	43.585	73.4471687527794
Turkey	1992	58179144	Europe	66.146	5678.348271	72.3071797023517	43.585	74.4427325214626
Turkey	1997	63047647	Europe	68.835	6601.429915	72.3071797023517	43.585	75.7084874192255
Turkey	2002	67308928	Europe	70.845	6508.085718	72.3071797023517	43.585	77.0223200752147
Turkey	2007	71158647	Europe	71.777	8458.276384	72.3071797023517	43.585	77.890570810699
Bosnia and Herzegovina	1952	2791000	Europe	53.82	973.5331948	72.3071797023517	53.82	64.9053961792257
Bosnia and Herzegovina	1957	3076000	Europe	58.45	1353.989176	72.3071797023517	53.82	66.8936447278967
Bosnia and Herzegovina	1962	3349000	Europe	61.93	1709.683679	72.3071797023517	53.82	68.4595697870354
Bosnia and Herzegovina	1967	3585000	Europe	64.79	2172.352423	72.3071797023517	53.82	69.5496344792575
Bosnia and Herzegovina	1972	3819000	Europe	67.45	2860.16975	72.3071797023517	53.82	70.4688363824576
Bosnia and Herzegovina	1977	4086000	Europe	69.86	3528.481305	72.3071797023517	53.82	71.539885324365
Bosnia and Herzegovina	1982	4172693	Europe	70.69	4126.613157	72.3071797023517	53.82	72.5624715394946
Bosnia and Herzegovina	1987	4338977	Europe	71.14	4314.114757	72.3071797023517	53.82	73.4471687527794
Bosnia and Herzegovina	1992	4256013	Europe	72.178	2546.781445	72.3071797023517	53.82	74.4427325214626
Bosnia and Herzegovina	1997	3607000	Europe	73.244	4766.355904	72.3071797023517	53.82	75.7084874192255
Bosnia and Herzegovina	2002	4165416	Europe	74.09	6018.975239	72.3071797023517	53.82	77.0223200752147
Bosnia and Herzegovina	2007	4552198	Europe	74.852	7446.298803	72.3071797023517	53.82	77.890570810699
Albania	1952	1282697	Europe	55.23	1601.056136	72.3071797023517	55.23	64.9053961792257
Albania	1957	1476505	Europe	59.28	1942.284244	72.3071797023517	55.23	66.8936447278967
Albania	1962	1728137	Europe	64.82	2312.888958	72.3071797023517	55.23	68.4595697870354
Albania	1967	1984060	Europe	66.22	2760.196931	72.3071797023517	55.23	69.5496344792575
Albania	1972	2263554	Europe	67.69	3313.422188	72.3071797023517	55.23	70.4688363824576
Albania	1977	2509048	Europe	68.93	3533.00391	72.3071797023517	55.23	71.539885324365
Albania	1982	2780097	Europe	70.42	3630.880722	72.3071797023517	55.23	72.5624715394946
Albania	1987	3075321	Europe	72	3738.932735	72.3071797023517	55.23	73.4471687527794
Albania	1992	3326498	Europe	71.581	2497.437901	72.3071797023517	55.23	74.4427325214626
Albania	1997	3428038	Europe	72.95	3193.054604	72.3071797023517	55.23	75.7084874192255
Albania	2002	3508512	Europe	75.651	4604.211737	72.3071797023517	55.23	77.0223200752147
Albania	2007	3600523	Europe	76.423	5937.029526	72.3071797023517	55.23	77.890570810699
Serbia	1952	6860147	Europe	57.996	3581.459448	72.3071797023517	57.996	64.9053961792257
Serbia	1957	7271135	Europe	61.685	4981.090891	72.3071797023517	57.996	66.8936447278967
Serbia	1962	7616060	Europe	64.531	6289.629157	72.3071797023517	57.996	68.4595697870354
Serbia	1967	7971222	Europe	66.914	7991.707066	72.3071797023517	57.996	69.5496344792575
Serbia	1972	8313288	Europe	68.7	10522.06749	72.3071797023517	57.996	70.4688363824576
Serbia	1977	8686367	Europe	70.3	12980.66956	72.3071797023517	57.996	71.539885324365
Serbia	1982	9032824	Europe	70.162	15181.0927	72.3071797023517	57.996	72.5624715394946
Serbia	1987	9230783	Europe	71.218	15870.87851	72.3071797023517	57.996	73.4471687527794
Serbia	1992	9826397	Europe	71.659	9325.068238	72.3071797023517	57.996	74.4427325214626
Serbia	1997	10336594	Europe	72.232	7914.320304	72.3071797023517	57.996	75.7084874192255
Serbia	2002	10111559	Europe	73.213	7236.075251	72.3071797023517	57.996	77.0223200752147
Serbia	2007	10150265	Europe	74.002	9786.534714	72.3071797023517	57.996	77.890570810699
Montenegro	1952	413834	Europe	59.164	2647.585601	72.3071797023517	59.164	64.9053961792257
Montenegro	1957	442829	Europe	61.448	3682.259903	72.3071797023517	59.164	66.8936447278967
Montenegro	1962	474528	Europe	63.728	4649.593785	72.3071797023517	59.164	68.4595697870354
Montenegro	1967	501035	Europe	67.178	5907.850937	72.3071797023517	59.164	69.5496344792575
Montenegro	1972	527678	Europe	70.636	7778.414017	72.3071797023517	59.164	70.4688363824576
Montenegro	1977	560073	Europe	73.066	9595.929905	72.3071797023517	59.164	71.539885324365
Montenegro	1982	562548	Europe	74.101	11222.58762	72.3071797023517	59.164	72.5624715394946
Montenegro	1987	569473	Europe	74.865	11732.51017	72.3071797023517	59.164	73.4471687527794
Montenegro	1992	621621	Europe	75.435	7003.339037	72.3071797023517	59.164	74.4427325214626
Montenegro	1997	692651	Europe	75.445	6465.613349	72.3071797023517	59.164	75.7084874192255
Montenegro	2002	720230	Europe	73.981	6557.194282	72.3071797023517	59.164	77.0223200752147
Montenegro	2007	684736	Europe	74.543	9253.896111	72.3071797023517	59.164	77.890570810699
Bulgaria	1952	7274900	Europe	59.6	2444.286648	72.3071797023517	59.6	64.9053961792257
Bulgaria	1957	7651254	Europe	66.61	3008.670727	72.3071797023517	59.6	66.8936447278967
Bulgaria	1962	8012946	Europe	69.51	4254.337839	72.3071797023517	59.6	68.4595697870354
Bulgaria	1967	8310226	Europe	70.42	5577.0028	72.3071797023517	59.6	69.5496344792575
Bulgaria	1972	8576200	Europe	70.9	6597.494398	72.3071797023517	59.6	70.4688363824576
Bulgaria	1977	8797022	Europe	70.81	7612.240438	72.3071797023517	59.6	71.539885324365
Bulgaria	1982	8892098	Europe	71.08	8224.191647	72.3071797023517	59.6	72.5624715394946
Bulgaria	1987	8971958	Europe	71.34	8239.854824	72.3071797023517	59.6	73.4471687527794
Bulgaria	1992	8658506	Europe	71.19	6302.623438	72.3071797023517	59.6	74.4427325214626
Bulgaria	1997	8066057	Europe	70.32	5970.38876	72.3071797023517	59.6	75.7084874192255
Bulgaria	2002	7661799	Europe	72.14	7696.777725	72.3071797023517	59.6	77.0223200752147
Bulgaria	2007	7322858	Europe	73.005	10680.79282	72.3071797023517	59.6	77.890570810699
Portugal	1952	8526050	Europe	59.82	3068.319867	72.3071797023517	59.82	64.9053961792257
Portugal	1957	8817650	Europe	61.51	3774.571743	72.3071797023517	59.82	66.8936447278967
Portugal	1962	9019800	Europe	64.39	4727.954889	72.3071797023517	59.82	68.4595697870354
Portugal	1967	9103000	Europe	66.6	6361.517993	72.3071797023517	59.82	69.5496344792575
Portugal	1972	8970450	Europe	69.26	9022.247417	72.3071797023517	59.82	70.4688363824576
Portugal	1977	9662600	Europe	70.41	10172.48572	72.3071797023517	59.82	71.539885324365
Portugal	1982	9859650	Europe	72.77	11753.84291	72.3071797023517	59.82	72.5624715394946
Portugal	1987	9915289	Europe	74.06	13039.30876	72.3071797023517	59.82	73.4471687527794
Portugal	1992	9927680	Europe	74.86	16207.26663	72.3071797023517	59.82	74.4427325214626
Portugal	1997	10156415	Europe	75.97	17641.03156	72.3071797023517	59.82	75.7084874192255
Portugal	2002	10433867	Europe	77.29	19970.90787	72.3071797023517	59.82	77.0223200752147
Portugal	2007	10642836	Europe	78.098	20509.64777	72.3071797023517	59.82	77.890570810699
Romania	1952	16630000	Europe	61.05	3144.613186	72.3071797023517	61.05	64.9053961792257
Romania	1957	17829327	Europe	64.1	3943.370225	72.3071797023517	61.05	66.8936447278967
Romania	1962	18680721	Europe	66.8	4734.997586	72.3071797023517	61.05	68.4595697870354
Romania	1967	19284814	Europe	66.8	6470.866545	72.3071797023517	61.05	69.5496344792575
Romania	1972	20662648	Europe	69.21	8011.414402	72.3071797023517	61.05	70.4688363824576
Romania	1977	21658597	Europe	69.46	9356.39724	72.3071797023517	61.05	71.539885324365
Romania	1982	22356726	Europe	69.66	9605.314053	72.3071797023517	61.05	72.5624715394946
Romania	1987	22686371	Europe	69.53	9696.273295	72.3071797023517	61.05	73.4471687527794
Romania	1992	22797027	Europe	69.36	6598.409903	72.3071797023517	61.05	74.4427325214626
Romania	1997	22562458	Europe	69.72	7346.547557	72.3071797023517	61.05	75.7084874192255
Romania	2002	22404337	Europe	71.322	7885.360081	72.3071797023517	61.05	77.0223200752147
Romania	2007	22276056	Europe	72.476	10808.47561	72.3071797023517	61.05	77.890570810699
Croatia	1952	3882229	Europe	61.21	3119.23652	72.3071797023517	61.21	64.9053961792257
Croatia	1957	3991242	Europe	64.77	4338.231617	72.3071797023517	61.21	66.8936447278967
Croatia	1962	4076557	Europe	67.13	5477.890018	72.3071797023517	61.21	68.4595697870354
Croatia	1967	4174366	Europe	68.5	6960.297861	72.3071797023517	61.21	69.5496344792575
Croatia	1972	4225310	Europe	69.61	9164.090127	72.3071797023517	61.21	70.4688363824576
Croatia	1977	4318673	Europe	70.64	11305.38517	72.3071797023517	61.21	71.539885324365
Croatia	1982	4413368	Europe	70.46	13221.82184	72.3071797023517	61.21	72.5624715394946
Croatia	1987	4484310	Europe	71.52	13822.58394	72.3071797023517	61.21	73.4471687527794
Croatia	1992	4494013	Europe	72.527	8447.794873	72.3071797023517	61.21	74.4427325214626
Croatia	1997	4444595	Europe	73.68	9875.604515	72.3071797023517	61.21	75.7084874192255
Croatia	2002	4481020	Europe	74.876	11628.38895	72.3071797023517	61.21	77.0223200752147
Croatia	2007	4493312	Europe	75.748	14619.22272	72.3071797023517	61.21	77.890570810699
Poland	1952	25730551	Europe	61.31	4029.329699	72.3071797023517	61.31	64.9053961792257
Poland	1957	28235346	Europe	65.77	4734.253019	72.3071797023517	61.31	66.8936447278967
Poland	1962	30329617	Europe	67.64	5338.752143	72.3071797023517	61.31	68.4595697870354
Poland	1967	31785378	Europe	69.61	6557.152776	72.3071797023517	61.31	69.5496344792575
Poland	1972	33039545	Europe	70.85	8006.506993	72.3071797023517	61.31	70.4688363824576
Poland	1977	34621254	Europe	70.67	9508.141454	72.3071797023517	61.31	71.539885324365
Poland	1982	36227381	Europe	71.32	8451.531004	72.3071797023517	61.31	72.5624715394946
Poland	1987	37740710	Europe	70.98	9082.351172	72.3071797023517	61.31	73.4471687527794
Poland	1992	38370697	Europe	70.99	7738.881247	72.3071797023517	61.31	74.4427325214626
Poland	1997	38654957	Europe	72.75	10159.58368	72.3071797023517	61.31	75.7084874192255
Poland	2002	38625976	Europe	74.67	12002.23908	72.3071797023517	61.31	77.0223200752147
Poland	2007	38518241	Europe	75.563	15389.92468	72.3071797023517	61.31	77.890570810699
Hungary	1952	9504000	Europe	64.03	5263.673816	72.3071797023517	64.03	64.9053961792257
Hungary	1957	9839000	Europe	66.41	6040.180011	72.3071797023517	64.03	66.8936447278967
Hungary	1962	10063000	Europe	67.96	7550.359877	72.3071797023517	64.03	68.4595697870354
Hungary	1967	10223422	Europe	69.5	9326.64467	72.3071797023517	64.03	69.5496344792575
Hungary	1972	10394091	Europe	69.76	10168.65611	72.3071797023517	64.03	70.4688363824576
Hungary	1977	10637171	Europe	69.95	11674.83737	72.3071797023517	64.03	71.539885324365
Hungary	1982	10705535	Europe	69.39	12545.99066	72.3071797023517	64.03	72.5624715394946
Hungary	1987	10612740	Europe	69.58	12986.47998	72.3071797023517	64.03	73.4471687527794
Hungary	1992	10348684	Europe	69.17	10535.62855	72.3071797023517	64.03	74.4427325214626
Hungary	1997	10244684	Europe	71.04	11712.7768	72.3071797023517	64.03	75.7084874192255
Hungary	2002	10083313	Europe	72.59	14843.93556	72.3071797023517	64.03	77.0223200752147
Hungary	2007	9956108	Europe	73.338	18008.94444	72.3071797023517	64.03	77.890570810699
Slovak Republic	1952	3558137	Europe	64.36	5074.659104	72.3071797023517	64.36	64.9053961792257
Slovak Republic	1957	3844277	Europe	67.45	6093.26298	72.3071797023517	64.36	66.8936447278967
Slovak Republic	1962	4237384	Europe	70.33	7481.107598	72.3071797023517	64.36	68.4595697870354
Slovak Republic	1967	4442238	Europe	70.98	8412.902397	72.3071797023517	64.36	69.5496344792575
Slovak Republic	1972	4593433	Europe	70.35	9674.167626	72.3071797023517	64.36	70.4688363824576
Slovak Republic	1977	4827803	Europe	70.45	10922.66404	72.3071797023517	64.36	71.539885324365
Slovak Republic	1982	5048043	Europe	70.8	11348.54585	72.3071797023517	64.36	72.5624715394946
Slovak Republic	1987	5199318	Europe	71.08	12037.26758	72.3071797023517	64.36	73.4471687527794
Slovak Republic	1992	5302888	Europe	71.38	9498.467723	72.3071797023517	64.36	74.4427325214626
Slovak Republic	1997	5383010	Europe	72.71	12126.23065	72.3071797023517	64.36	75.7084874192255
Slovak Republic	2002	5410052	Europe	73.8	13638.77837	72.3071797023517	64.36	77.0223200752147
Slovak Republic	2007	5447502	Europe	74.663	18678.31435	72.3071797023517	64.36	77.890570810699
Spain	1952	28549870	Europe	64.94	3834.034742	72.3071797023517	64.94	64.9053961792257
Spain	1957	29841614	Europe	66.66	4564.80241	72.3071797023517	64.94	66.8936447278967
Spain	1962	31158061	Europe	69.69	5693.843879	72.3071797023517	64.94	68.4595697870354
Spain	1967	32850275	Europe	71.44	7993.512294	72.3071797023517	64.94	69.5496344792575
Spain	1972	34513161	Europe	73.06	10638.75131	72.3071797023517	64.94	70.4688363824576
Spain	1977	36439000	Europe	74.39	13236.92117	72.3071797023517	64.94	71.539885324365
Spain	1982	37983310	Europe	76.3	13926.16997	72.3071797023517	64.94	72.5624715394946
Spain	1987	38880702	Europe	76.9	15764.98313	72.3071797023517	64.94	73.4471687527794
Spain	1992	39549438	Europe	77.57	18603.06452	72.3071797023517	64.94	74.4427325214626
Spain	1997	39855442	Europe	78.77	20445.29896	72.3071797023517	64.94	75.7084874192255
Spain	2002	40152517	Europe	79.78	24835.47166	72.3071797023517	64.94	77.0223200752147
Spain	2007	40448191	Europe	80.941	28821.0637	72.3071797023517	64.94	77.890570810699
Slovenia	1952	1489518	Europe	65.57	4215.041741	72.3071797023517	65.57	64.9053961792257
Slovenia	1957	1533070	Europe	67.85	5862.276629	72.3071797023517	65.57	66.8936447278967
Slovenia	1962	1582962	Europe	69.15	7402.303395	72.3071797023517	65.57	68.4595697870354
Slovenia	1967	1646912	Europe	69.18	9405.489397	72.3071797023517	65.57	69.5496344792575
Slovenia	1972	1694510	Europe	69.82	12383.4862	72.3071797023517	65.57	70.4688363824576
Slovenia	1977	1746919	Europe	70.97	15277.03017	72.3071797023517	65.57	71.539885324365
Slovenia	1982	1861252	Europe	71.063	17866.72175	72.3071797023517	65.57	72.5624715394946
Slovenia	1987	1945870	Europe	72.25	18678.53492	72.3071797023517	65.57	73.4471687527794
Slovenia	1992	1999210	Europe	73.64	14214.71681	72.3071797023517	65.57	74.4427325214626
Slovenia	1997	2011612	Europe	75.13	17161.10735	72.3071797023517	65.57	75.7084874192255
Slovenia	2002	2011497	Europe	76.66	20660.01936	72.3071797023517	65.57	77.0223200752147
Slovenia	2007	2009245	Europe	77.926	25768.25759	72.3071797023517	65.57	77.890570810699
Greece	1952	7733250	Europe	65.86	3530.690067	72.3071797023517	65.86	64.9053961792257
Greece	1957	8096218	Europe	67.86	4916.299889	72.3071797023517	65.86	66.8936447278967
